位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,零組件/材料,2308,台達電,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,2314,台揚,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,2352,佳世達,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,3380,明泰,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,6271,同欣電,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,6285,啟碁,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,3105,穩懋,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,3491,昇達科,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,4909,新復興,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,5457,宣德,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,6980,鐳洋科技,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,7886,科建,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,7915,廌家,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,,亞德諾半導體,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,,Anokiwave,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,,意法半導體,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,,Rocket Lab,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,,Spectrolab,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,3227,原相,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,3178,公準,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,零組件/材料,7879,益材科技,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,次系統,6980,鐳洋科技,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,次系統,,空中巴士,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,次系統,,L3Harris Technologies,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,次系統,,Northrop Grumman,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,次系統,,Thales Alenia Space,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,次系統,,Aerojet Rocketdyne,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,空中巴士,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,波音,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,洛克希德·馬丁,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,Thales Alenia Space,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,Arca Space,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,Astra Space,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,Northrop Grumman,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,SpaceX,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,Comtech,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,Gilat,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
上游,整機,,ST Engineering iDirect,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,Arianespace,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,Blue Origin,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,Northrop Grumman Innovation Systems,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,Rocket Lab,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,SpaceX,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,United Launch Alliance,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,發射服務,,Virgin Orbit,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,仲介服務,,Nanoracks,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,仲介服務,,SEOPS,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Echostar,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Eutelsat,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Inmarsat,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Kongsberg Satellite Services (K-SAT),2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Kongsberg Satellite Services（K-SAT）,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Oneweb,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,俄羅斯航太,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Starlink,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Swedish Space Corporation (SSC),2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
中游,營運管理,,Swedish Space Corporation（SSC）,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,通訊,2453,凌群,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,通訊,,Globalstar,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,通訊,,Oneweb,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,通訊,,Starlink,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,通訊,,Viasat,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,影像遙測,2453,凌群,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,影像遙測,,Maxar Technologies,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,影像遙測,,Planet Labs,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,影像遙測,,Spire Global,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,導航定位,2453,凌群,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,導航定位,3632,研勤,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,導航定位,,台灣國際航電,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
下游,導航定位,,TomTom,2026-08-02 02:54:11 CST,2026-08-02 02:54:11 CST
