位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,旅館服務業,7794,宏碁智新,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,旅館服務業,8077,洛碁,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,旅館服務業,2760,巨宇翔,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,旅館服務業,7654,吉緻生活,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,旅館服務業,7665,小鹿文娛,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,2308,台達電,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,4536,拓凱,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,5306,桂盟,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,8481,政伸,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,9914,美利達,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,9921,巨大,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,3665,貿聯-KY,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,1599,宏佳騰,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,3162,精確,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,6804,明係,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,8933,愛地雅,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,8937,合騏*,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,4559,久裕興,2026-04-29 13:26:07,2026-04-29 13:26:07
上游,休閒車業,7886,科建,2026-04-29 13:26:07,2026-04-29 13:26:07
