位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,交易平台,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,交易平台,2480,敦陽科,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,交易平台,7841,經貿聯網,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,交易平台,,幣安,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,交易平台,,Coinbase,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,交易平台,,Coinbase Ventures,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,交易平台,,eTORO,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,2480,敦陽科,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,2498,宏達電,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,7841,經貿聯網,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,7406,宇萌,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,,國際商業機器股份有限公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,,R3,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,商業應用,,VISA,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,錢包/資產管理,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,錢包/資產管理,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,錢包/資產管理,7841,經貿聯網,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,錢包/資產管理,7406,宇萌,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,錢包/資產管理,,幣安,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,錢包/資產管理,,metamask,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,BaaS,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,BaaS,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,BaaS,,亞馬遜網路服務公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,BaaS,,Google,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,BaaS,,微軟,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,系統整合,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,系統整合,6277,宏正,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,系統整合,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,系統整合,,國際商業機器股份有限公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,系統整合,,印福思,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,系統整合,,威普羅,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,領域方案,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,領域方案,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,領域方案,7406,宇萌,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,領域方案,,ConsenSys,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,領域方案,,國際商業機器股份有限公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,領域方案,,R3,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,底層平台,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,底層平台,7841,經貿聯網,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,底層平台,,ConsenSys,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,底層平台,,國際商業機器股份有限公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,底層平台,,R3,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,開發工具,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,開發工具,2498,宏達電,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,開發工具,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,開發工具,,亞馬遜網路服務公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,開發工具,,Google,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,開發工具,,微軟,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,監控管理,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,監控管理,6277,宏正,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,監控管理,7781,昕力資*,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,監控管理,,亞馬遜網路服務公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,監控管理,,Google,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,監控管理,,微軟,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,運算晶片,,比特大陸,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,運算晶片,INTC,英特爾,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,運算晶片,NVDA,輝達,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,元件裝置,2399,映泰,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,元件裝置,3515,華擎,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,元件裝置,6150,撼訊,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,元件裝置,,比特大陸,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,元件裝置,,嘉楠耘智,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,元件裝置,,億邦國際,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,節點服務,,螞蟻礦池,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,節點服務,,F2Pool,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,節點服務,,Marathon Digital Holdings Inc,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,創投,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,創投,,a16z,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,創投,,AU21 Capital,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,創投,,Coinbase Ventures,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,顧問諮詢,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,顧問諮詢,7406,宇萌,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,顧問諮詢,,ConsenSys,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,顧問諮詢,,Deloitte,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,顧問諮詢,,Deloitte Consulting LLP,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,顧問諮詢,,國際商業機器股份有限公司,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,媒體推廣,2453,凌群,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,媒體推廣,7406,宇萌,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
上游,媒體推廣,,Blockchain.com,2026-09-06 03:26:18 CST,2026-09-06 03:26:18 CST
