位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,資服,6614,資拓宏宇,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,5263,智崴,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,6263,普萊德,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,6811,宏碁資訊,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,8099,大世科,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,7868,聖育,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,7406,宇萌,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,,埃森哲,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,,國際商業機器股份有限公司,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,資服,SAP,思愛普,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,2498,宏達電,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,3293,鈊象,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,5263,智崴,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,7406,宇萌,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,META,Meta,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,MSFT,微軟,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,,Naver Z,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,,Niantic,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,,Snap,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,,Spatial,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,,Valve,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,,VR Chat,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,6614,資拓宏宇,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,6811,宏碁資訊,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,應用軟體/內容,7624,數位經濟,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,5263,智崴,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,5371,中光電,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,4980,佐臻,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,7406,宇萌,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,,FundamentalVR,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,,Medivis,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,,Obsess,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,,參數科技,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,,TeamViewer,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,垂直應用方案,,Wave,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,支援服務,7406,宇萌,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,支援服務,,Fieldbit,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,支援服務,,INOVX,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,支援服務,,Wade FX,2026-07-30 15:25:40,2026-07-30 15:25:40
上游,支援服務,6614,資拓宏宇,2026-07-30 15:25:40,2026-07-30 15:25:40
