位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,系統整合,2308,台達電,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,2352,佳世達,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,2390,云辰,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,2453,凌群,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,2471,資通,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,2480,敦陽科,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,2495,普安,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,3029,零壹,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,3057,喬鼎,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6112,邁達特,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6183,關貿,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6614,資拓宏宇,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6658,聯策,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6689,伊雲谷,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,4160,訊聯基因,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,4953,緯致,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,5209,新鼎,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6148,驊宏資,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6218,豪勉,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6739,竹陞科技,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6811,宏碁資訊,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6865,偉康科技,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6870,騰雲,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6910,德鴻,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6925,意藍,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6997,博弘,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,7547,碩網,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,7839,達人網,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,8099,大世科,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6741,91APP*-KY,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,3097,拍檔,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6816,捷智商訊,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,6938,藍新資訊,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,7737,凱鈿,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,7781,昕力資*,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,7785,北祥科服,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
上游,系統整合,7825,和亞智慧,2026-08-30 04:11:52 CST,2026-08-30 04:11:52 CST
