位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,電腦設備,2308,台達電,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,2352,佳世達,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,2382,廣達,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,2495,普安,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,3029,零壹,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,3706,神達,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6669,緯穎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,8210,勤誠,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6221,晉泰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6263,普萊德,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6680,鑫創電子,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,7805,威聯通,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,8277,商丞,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,5223,安力-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,6938,藍新資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,7562,博來科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,7785,北祥科服,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,DELL,戴爾,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,HPE,HPE,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,國際商業機器股份有限公司,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,Supermicro,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,7765,中華資安,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,8054,安國,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,EMC,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,日立數據系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,Hitachi Vantara,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,凌拓科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,3380,明泰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,思科系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電腦設備,,瞻博網路,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,2301,光寶科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,2308,台達電,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,2459,敦吉,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,4931,新盛力,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,5536,聖暉*,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,7870,聯剛科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,,EATON,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,,施耐德電機,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,電力設備,,Vertiv,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,2301,光寶科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,2308,台達電,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,2421,建準,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,5536,聖暉*,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,5223,安力-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,,EATON,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,,施耐德電機,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
上游,冷卻設備,,Vertiv,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,2308,台達電,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,3029,零壹,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,8374,羅昇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6140,訊達電腦,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6218,豪勉,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6221,晉泰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6263,普萊德,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6739,竹陞科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6811,宏碁資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6865,偉康科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7714,創泓科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7747,昕奇雲端,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,8099,大世科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6741,91APP*-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,6938,藍新資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7785,北祥科服,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7825,和亞智慧,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7870,聯剛科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,,Nlyte,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,,施耐德電機,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,設備管理軟體,,Vertiv,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6689,伊雲谷,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7765,中華資安,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,8374,羅昇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6123,上奇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6140,訊達電腦,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6263,普萊德,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6739,竹陞科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6811,宏碁資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6865,偉康科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6910,德鴻,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6997,博弘,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7547,碩網,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7714,創泓科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7839,達人網,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,8099,大世科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6741,91APP*-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6868,采威國際,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,6938,藍新資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7737,凱鈿,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7781,昕力資*,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7785,北祥科服,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7836,智生活,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7841,經貿聯網,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,7624,數位經濟,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,,Nlyte,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,,施耐德電機,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,營運管理軟體,,Vertiv,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,3029,零壹,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6689,伊雲谷,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,8374,羅昇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6123,上奇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6140,訊達電腦,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6218,豪勉,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6221,晉泰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6697,東捷資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6739,竹陞科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6811,宏碁資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6865,偉康科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6910,德鴻,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6997,博弘,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,7747,昕奇雲端,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,8099,大世科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6741,91APP*-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6868,采威國際,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,6938,藍新資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,7785,北祥科服,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,7405,騰雲運算,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,,Citrix,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,,微軟,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,虛擬化軟體,,VMware,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,3029,零壹,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6689,伊雲谷,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,3632,研勤,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6123,上奇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6218,豪勉,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6811,宏碁資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6865,偉康科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6997,博弘,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7747,昕奇雲端,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7839,達人網,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,8099,大世科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6741,91APP*-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6868,采威國際,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,6938,藍新資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7785,北祥科服,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7826,極風雲創,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7836,智生活,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7405,騰雲運算,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7543,富宸,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,7605,雲程在線,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,,Google,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,,微軟,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,雲端作業系統,,Redhat,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,3029,零壹,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6689,伊雲谷,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7765,中華資安,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6123,上奇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6140,訊達電腦,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6218,豪勉,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6221,晉泰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6811,宏碁資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6865,偉康科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6997,博弘,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7714,創泓科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7747,昕奇雲端,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,8099,大世科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6741,91APP*-KY,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6868,采威國際,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,6938,藍新資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7781,昕力資*,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7785,北祥科服,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7826,極風雲創,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7405,騰雲運算,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,,Check point,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,,Gen Digital,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,,諾頓,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,,Palo Alto Networks,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
中游,資安防護軟體,,趨勢科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,2301,光寶科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,2390,云辰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,2395,研華,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,2480,敦陽科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,2495,普安,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,3029,零壹,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,3057,喬鼎,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,4904,遠傳,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6112,邁達特,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6614,資拓宏宇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6689,伊雲谷,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6123,上奇,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6221,晉泰,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6263,普萊德,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6561,是方,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6697,東捷資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6752,叡揚,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6811,宏碁資訊,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6865,偉康科技,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6870,騰雲,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6997,博弘,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7547,碩網,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7747,昕奇雲端,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,8099,大世科,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,6868,采威國際,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7737,凱鈿,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7781,昕力資*,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7868,聖育,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7405,騰雲運算,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7503,自由系統,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7587,環球睿視,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7605,雲程在線,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
下游,雲端應用服務,7624,數位經濟,2026-08-23 01:24:30 CST,2026-08-23 01:24:30 CST
