位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,感測器,3611,鼎翰,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,3623,富晶通,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,7870,聯剛科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,,勞勃·博世公司,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,EMR,艾默生電氣公司,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,HON,Honeywell,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,005930.KS,三星電子,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,感測器,,索尼,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,3611,鼎翰,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,3623,富晶通,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,6739,竹陞科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,7870,聯剛科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,,ABB,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,,洛克威爾自動化,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,控制器,SIEGY,西門子,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,HMI,3611,鼎翰,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,HMI,3623,富晶通,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,HMI,,三菱電機,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,HMI,,施耐德電機公司,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,HMI,SIEGY,西門子,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),7870,聯剛科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),,ANSYS,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),,歐特克,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),,達梭系統,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),,PTC,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),,SAS,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
上游,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具),SIEGY,西門子,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,工業型機器人,2049,上銀,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,工業型機器人,6739,竹陞科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,工業型機器人,7870,聯剛科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,工業型機器人,,ABB,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,AGV及AMR,6739,竹陞科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,AGV及AMR,7870,聯剛科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,服務型及人型機器人,7870,聯剛科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,服務型及人型機器人,7675,卡德爾,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),3219,倚強科,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),3623,富晶通,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),6218,豪勉,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),6234,高僑,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),6425,易發,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),6664,群翊,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
下游,自動化機台(例如加工、運輸、檢測、包裝等機台),6739,竹陞科技,2026-09-06 03:26:45 CST,2026-09-06 03:26:45 CST
